epoch,acc,loss,val_acc,val_loss
35,0.8425829875518672,0.4489664758456773,0.9121666666666667,0.28898333000640075
36,0.8428237996443391,0.4440817002427312,0.9125,0.3147871391524871
37,0.8485477178423236,0.43060443203241544,0.9205,0.2803119532739123
38,0.8469731772377,0.43447156595596165,0.9173333333333333,0.32088659513990087
39,0.8484550978067575,0.4286014434708162,0.9108333333333334,0.32458342481652896
40,0.8504742145820984,0.42640747597786666,0.9196666666666666,0.33522195419172446
41,0.8545494961470065,0.4161080908340528,0.9125,0.3324931826815009
42,0.8569761410788381,0.4089866817664415,0.9121666666666667,0.31890660601109266
43,0.8529934795494961,0.41746139161580775,0.9121666666666667,0.320222791031003
44,0.8578652934202726,0.40636628323191004,0.9178333333333333,0.3182689335172375
45,0.8559017486662714,0.4110125592357971,0.9196666666666666,0.32726689049508423
46,0.8587729697688203,0.40529030241170444,0.912,0.31337943125516177
47,0.8587544457617071,0.3996212408818839,0.9241666666666667,0.29238549574216205
48,0.85721695317131,0.4030819497711318,0.924,0.2699466117372116
49,0.8561610847658565,0.40704622708338856,0.9175,0.31883650669207175
50,0.8586433017190278,0.40088043525794587,0.9185,0.31034217246373497
51,0.8621813870776527,0.39345395032517394,0.9111666666666667,0.3721751847912868
52,0.8659602845287493,0.3835943896109796,0.9135,0.3675476801792781
53,0.8633298755186722,0.3837472990757792,0.9186666666666666,0.34764479991979896
54,0.8640152637818613,0.3890751229446474,0.9223333333333333,0.314443385074536
55,0.8625703912270303,0.38828347332617014,0.924,0.30614105210018655
56,0.8624777711914642,0.3876384715836718,0.919,0.3132948140501976
57,0.8647562240663901,0.3786180156957834,0.9218333333333333,0.2926201728209853
58,0.8644042679312389,0.38386272840427094,0.9238333333333333,0.3127342704596619
59,0.8665160047421459,0.37739078467725606,0.9278333333333333,0.29493265099838994
60,0.8642560758743332,0.3841881985823327,0.914,0.3463395172605912
61,0.8667197688203913,0.38003478866947865,0.9271666666666667,0.3040719153067718
62,0.8675718731475993,0.3754525737530289,0.9198333333333333,0.3100626529511064
63,0.8663122406639004,0.3782304657486054,0.916,0.33678179324418306
64,0.8702208061647896,0.36768610705276505,0.9096666666666666,0.3821935388147831
65,0.8674051570835803,0.377569464850757,0.9281666666666667,0.2738458636483798
66,0.8706468583283936,0.3648247866630201,0.9221666666666667,0.33060776482429355
67,0.8714989626556017,0.36744495996085114,0.9211666666666667,0.3373977880092959
68,0.8684610254890338,0.373486230403743,0.9206666666666666,0.3303187702409923
69,0.8696095139300534,0.3686937801799883,0.9311666666666667,0.2991683859250819
70,0.8733513633669235,0.3607208376540085,0.9203333333333333,0.3222804748825729
71,0.871017338470658,0.36493099559047487,0.9266666666666666,0.31392061809885
72,0.8700726141078838,0.3704399040033405,0.9203333333333333,0.3578715778651337
73,0.8692575577949022,0.3696001949278438,0.9225,0.3314618950287501
74,0.873221695317131,0.3589356856077118,0.9171666666666667,0.3332652853556598
75,0.8720732068761115,0.36464853061090663,0.9241666666666667,0.30543545457658666
76,0.8726659751037344,0.36243001532964614,0.9166666666666666,0.4046554248671358
77,0.8740182276229994,0.3545024909612881,0.9183333333333333,0.3590440024822019
78,0.8758335803200948,0.35454116437781386,0.9261666666666667,0.32750770182845496
79,0.8752963841138115,0.35238458333040407,0.9181666666666667,0.36266786911400656
80,0.8745368998221695,0.3559453589876572,0.9288333333333333,0.30152725529236096
81,0.8788344694724363,0.34219679676937426,0.9283333333333333,0.3400439428562919
82,0.876352252519265,0.35117438861700484,0.9288333333333333,0.2771948301946977
83,0.8757965323058684,0.3509318261628588,0.93,0.29343400822641946
84,0.8771858328393598,0.3482476155212959,0.9268333333333333,0.2934800161169842
85,0.8799644339063426,0.3408669111023604,0.9316666666666666,0.27956751558339843
86,0.8756668642560759,0.3523243935795385,0.9296666666666666,0.31409428103019793
87,0.8778156490812092,0.3452394425490276,0.9213333333333333,0.32131155887184043
88,0.8770191167753408,0.3467099507522582,0.9198333333333333,0.37204500490566716
89,0.8785195613515115,0.3437700777004726,0.9201666666666667,0.3676688043611745
90,0.8792049496147006,0.34084321387798006,0.9225,0.3446644573062658
91,0.8788529934795495,0.34207216233388255,0.9061666666666667,0.43883560160920027
92,0.8802422940130409,0.3419409242064817,0.927,0.3368207845725119
93,0.8834284232365145,0.3319475228405118,0.9166666666666666,0.3981577337641114
94,0.8797977178423236,0.3440061976494613,0.926,0.2904986853636801
95,0.8789641375222288,0.34362468632812526,0.9236666666666666,0.33363966558066505
96,0.8787974214582098,0.3415388220093554,0.9288333333333333,0.32644103541225195
97,0.8802793420272673,0.3375761328044437,0.9291666666666667,0.31845459635307394
