epoch,acc,loss,val_acc,val_loss
76,0.6841656787196206,0.8813130686078364,0.9211666666666667,0.2890744418812295
77,0.6864070835803201,0.8771480557701435,0.926,0.27188331965108714
78,0.6885558684054535,0.8682115295041788,0.9251666666666667,0.2535927147343755
79,0.6842212507409603,0.8806296216487381,0.9205,0.30273151051749786
80,0.6883335803200948,0.8715567339231577,0.9278333333333333,0.2487388307477037
81,0.6855735032602253,0.8847894379824939,0.922,0.27156623961031434
82,0.6802571132187315,0.8847606710545282,0.9231666666666667,0.27997137085348367
83,0.6852400711321873,0.8770710328129017,0.9203333333333333,0.303418385617435
84,0.6827208061647896,0.886078730225563,0.926,0.27876155961180726
85,0.687073947836396,0.8750225994967821,0.9206666666666666,0.28184289670487245
86,0.6875370480142264,0.8662616044998381,0.9308333333333333,0.25567964852352937
87,0.6895191167753408,0.8648762359031574,0.9278333333333333,0.269119126247863
88,0.693260966212211,0.8499120527267827,0.9071666666666667,0.31920084166526796
89,0.684110106698281,0.8739973556782518,0.9236666666666666,0.2877495724633336
90,0.6924273858921162,0.8585910834140179,0.9255,0.29853561818102997
91,0.6853882631890931,0.873802789603429,0.9201666666666667,0.28194858800247313
92,0.6878704801422644,0.8682263973983315,0.9181666666666667,0.33152574487030506
93,0.6887225844694724,0.865977925511776,0.9175,0.32801500731209915
94,0.6894635447540012,0.8629487037225878,0.9266666666666666,0.27254291910181444
95,0.6853141671606402,0.8843548336404717,0.9288333333333333,0.24136688832441966
